央视频道,#genre#
广东珠江,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000033
广东珠江,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000011655
戏曲精选,http://php.jdshipin.com:8880/bestv.php?id=xqjx8m/8000000
探索纪录,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000007
新海南,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000011
星光影院,http://php.jdshipin.com:8880/bestv.php?id=xgyy8m/8000000
欧美影院,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000005
热门剧场,http://php.jdshipin.com:8880/bestv.php?id=rmjc8m/8000000
热门综艺,http://php.jdshipin.com:8880/bestv.php?id=rmzy8m/8000000
生活时尚,http://php.jdshipin.com:8880/bestv.php?id=shss8m/8000000
电子竞技,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000015
电竞天堂,http://php.jdshipin.com:8880/bestv.php?id=djtt8m/8000000
精品剧场,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000002
谍战剧场,http://php.jdshipin.com:8880/bestv.php?id=dzjc8m/8000000
财富天下,http://php.jdshipin.com:8880/bestv.php?id=cftx/2500000
青春动漫,http://php.jdshipin.com:8880/bestv.php?id=qcdm8m/8000000
风尚音乐,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000004
高清娱乐,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000013

NewTV,#genre#
古装剧场,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/guzhuangjc/1.m3u8
动作电影,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/dongzuody/1.m3u8
精品综合,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/mingxingdp/1.m3u8
金牌综艺,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/saishijx/1.m3u8
爱情喜剧,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/aiqingxj/1.m3u8
惊悚悬疑,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/jingsongxy/1.m3u8
军事评论,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/junshipl/1.m3u8
军旅剧场,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/junlvjc/1.m3u8
热播精选,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/xiqumd/1.m3u8
家庭剧场,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/jiatingjc/1.m3u8
精品大剧,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/jdaju/1.m3u8
精品纪录,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/jingpinjl/1.m3u8
精品体育,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/jtiyu/1.m3u8
怡伴健康,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/ljiankangyouyue/1.m3u8
农业致富,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/nongyezf/1.m3u8
潮妈辣婆,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/HD-1500k-720P-cmlapo/1.m3u8
超级综艺,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/HD-4000k-1080P-NEWTV03/1.m3u8
超级体育,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/HD-4000k-1080P-NEWTV05/1.m3u8
超级电影,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/HD-4000k-1080P-NEWTV06/1.m3u8
超级电视剧,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/HD-4000k-1080P-NEWTV08/1.m3u8

精品大剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236239/index.m3u8
精品体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236300/index.m3u8
精品记录,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236276/index.m3u8
潮妈辣婆,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236167/index.m3u8
惊悚悬疑,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236223/index.m3u8
中国功夫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236267/index.m3u8
爱情喜剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236179/index.m3u8
欢乐剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236173/index.m3u8
动作电影,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236183/index.m3u8
金牌综艺,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236282/index.m3u8
古装剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236240/index.m3u8
军事评论,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236155/index.m3u8
农业致富,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236233/index.m3u8
军旅剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236278/index.m3u8
家庭剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236206/index.m3u8
炫舞未来,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236230/index.m3u8

东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8


东北热剧,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000005000266013
东北热剧,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000051
中国功夫,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=5897056882324761054
中国功夫,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000009
军事评论,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=5822616274253344775
军事评论,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000022
军旅剧场,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=7485075951068666323
军旅剧场,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000014
农业致富,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=6193684637634073625
农业致富,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000003
动作电影,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=8103864434730665389
动作电影,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000018653
动作电影,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000017
古装剧场,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=6859053933687922163
古装剧场,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000024
家庭剧场,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=6316377948248689070
家庭剧场,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000008284
家庭剧场,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000012
怡伴健康,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=7820874641606664941
怡伴健康,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000005000266011
怡伴健康,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000023
惊悚悬疑,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=7151256057701199617
惊悚悬疑,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000024282
惊悚悬疑,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000015
明星大片,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000019008
明星大片,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000016
欢乐剧场,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000005000266012
欢乐剧场,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000050
武博世界,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000007
潮妈辣婆,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=6516734029835465177
潮妈辣婆,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000018
炫舞未来,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000000515
炫舞未来,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000044
热播精选,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=7681593242002292003
爱情喜剧,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=8393829412396288037
爱情喜剧,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000010
精品体育,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=6460382139625130259
精品体育,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000014634
精品体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000021
精品大剧,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=7882297361445410858
精品大剧,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000013968
精品大剧,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000020
精品纪录,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=6298506997017621594
精品纪录,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000013730
精品综合,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=5595720619887440144
精品综合,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000008
精品萌宠,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000006000032328
精品萌宠,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000067
精品记录,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000019
超级体育,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000009204
超级体育,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000007755
超级体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000030
超级体育,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000009601
超级电影,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000012884
超级电影,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000002120
超级电影,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000031
超级电影,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000003000012426
超级电视剧,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000008139
超级电视剧,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000024993
超级电视剧,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000032
超级电视剧,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000006000268003
超级综艺,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000025771
超级综艺,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000023658
超级综艺,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000029
超级综艺,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000006000268002
金牌综艺,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=6399725674632152632
金牌综艺,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000026167
金牌综艺,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000005
魅力潇湘,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000005000266014
魅力潇湘,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000041

#江苏
精品大剧,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36239/index.m3u8
精品体育,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36300/index.m3u8
精品记录,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36276/index.m3u8
精品萌宠,https://itv-v6.myxcwh.com:4399/cn/hlj/yd/a2/26505/index.m3u8
潮妈辣婆,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36167/index.m3u8
惊悚悬疑,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36223/index.m3u8
中国功夫,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36267/index.m3u8
爱情喜剧,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36179/index.m3u8
欢乐剧场,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36173/index.m3u8
动作电影,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36183/index.m3u8
金牌综艺,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36282/index.m3u8
古装剧场,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36240/index.m3u8
军事评论,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36155/index.m3u8
农业致富,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36233/index.m3u8
军旅剧场,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36278/index.m3u8
家庭剧场,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36206/index.m3u8
炫舞未来,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36230/index.m3u8
东北热剧,https://itv-v6.myxcwh.com:4399/cn/hlj/yd/a1/25741/index.m3u8
超级电视剧,https://itv-v6.myxcwh.com:4399/cn/hlj/yd/a1/25716/index.m3u8
超级电影,https://itv-v6.myxcwh.com:4399/cn/hlj/yd/a1/25717/index.m3u8
超级体育,https://itv-v6.myxcwh.com:4399/cn/hlj/yd/a1/25715/index.m3u8
超级综艺,https://itv-v6.myxcwh.com:4399/cn/hlj/yd/a1/25714/index.m3u8
怡伴健康,https://itv-v6.myxcwh.com:4399/cn/zj/yd/36220/index.m3u8
海外剧场,https://itv-v6.myxcwh.com:4399/cn/hlj/yd/a1/25671/index.m3u8
明星大片,https://itv-v6.myxcwh.com:4399/cn/hlj/yd/a1/25664/index.m3u8

ihto频道,#genre#
爱赛车,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
爱旅行,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
爱悬疑,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
爱体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8
爱历史,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
爱谍战,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
爱喜剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/396328931.smil/index.m3u8?fmt=ts2hls
爱浪漫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/396328931.smil/index.m3u8?fmt=ts2hls
爱院线,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/396328931.smil/index.m3u8?fmt=ts2hls
爱科幻,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/396328931.smil/index.m3u8?fmt=ts2hls
爱动漫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235628/396328931.smil/index.m3u8?fmt=ts2hls
爱奇谈,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235605/396328931.smil/index.m3u8?fmt=ts2hls
爱科学,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235603/396328931.smil/index.m3u8?fmt=ts2hls
爱幼教,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235622/396328931.smil/index.m3u8?fmt=ts2hls
爱玩具,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235626/396328931.smil/index.m3u8?fmt=ts2hls

爱喜剧,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000032
爱科幻,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000033
爱院线,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000034
爱浪漫,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000035
爱悬疑,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000036
爱经典,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000037
爱谍战,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000038
爱青春,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000041
爱历史,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000046
爱科学,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000047
爱幼教,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000049
爱玩具,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000053
爱电竞,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000054
爱赛车,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000055
爱旅行,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000056
爱奇谈,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000058
爱动漫,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000059
爱体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000060
爱体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000060
爱动漫,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000059
爱历史,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000046
爱喜剧,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000032
爱奇谈,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000058
爱幼教,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000049
爱怀旧,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000057
爱悬疑,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000036
爱旅行,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000056
爱浪漫,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000035
爱玩具,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000053
爱电竞,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000054
爱科学,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000047
爱科幻,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000033
爱经典,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000037
爱谍战,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000038
爱赛车,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000055
爱都市,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000039
爱院线,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000034
爱青春,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000041

#江苏
爱赛车,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30032/index.m3u8
爱旅行,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30052/index.m3u8
爱悬疑,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30098/index.m3u8
爱体育,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30103/index.m3u8
爱历史,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30100/index.m3u8
爱谍战,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30092/index.m3u8
爱喜剧,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30022/index.m3u8?fmt=ts2hls
爱浪漫,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30005/index.m3u8?fmt=ts2hls
爱院线,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30019/index.m3u8?fmt=ts2hls
爱科幻,https://itv-v6.myxcwh.com:4399/cn/zj/yd/30025/index.m3u8?fmt=ts2hls
爱动漫,https://itv-v6.myxcwh.com:4399/cn/zj/yd/35628/index.m3u8?fmt=ts2hls
爱奇谈,https://itv-v6.myxcwh.com:4399/cn/zj/yd/35605/index.m3u8?fmt=ts2hls
爱科学,https://itv-v6.myxcwh.com:4399/cn/zj/yd/35603/index.m3u8?fmt=ts2hls
爱幼教,https://itv-v6.myxcwh.com:4399/cn/zj/yd/35622/index.m3u8?fmt=ts2hls
爱玩具,https://itv-v6.myxcwh.com:4399/cn/zj/yd/35626/index.m3u8?fmt=ts2hls

斗鱼频道,#genre#
邵氏影院,https://www.goodiptv.club/douyu/4246519
周星驰,https://www.goodiptv.club/douyu/122402
欧美电影,https://www.goodiptv.club/douyu/20415
东北一家人,https://www.goodiptv.club/douyu/11751004

虎牙频道,#genre#
王晶,https://www.goodiptv.club/huya/11602058
徐克,https://www.goodiptv.club/huya/11352909
成龙,https://www.goodiptv.club/huya/11342386
林正英,https://www.goodiptv.club/huya/11342421
周润发,https://www.goodiptv.club/huya/11342387
刘德华,https://www.goodiptv.club/huya/11342424
洪金宝,https://www.goodiptv.club/huya/11279251
李连杰,https://www.goodiptv.club/huya/11342390
梁家辉,https://www.goodiptv.club/huya/11342429
鬼吹灯,https://www.goodiptv.club/huya/11602075
冒险电影,https://www.goodiptv.club/huya/21059552
刑侦剧场,https://www.goodiptv.club/huya/11601970
功夫影院,https://www.goodiptv.club/huya/11352941
动作电影,https://www.goodiptv.club/huya/11602077
古墓冒险,https://www.goodiptv.club/huya/11352913
古装影院,https://www.goodiptv.club/huya/11336590
喜剧剧场,https://www.goodiptv.club/huya/11352963
喜剧影院,https://www.goodiptv.club/huya/11352877
国产影院,https://www.goodiptv.club/huya/11352973
国产悬疑,https://www.goodiptv.club/huya/11342395
快意江湖,https://www.goodiptv.club/huya/11342435
悬疑剧场,https://www.goodiptv.club/huya/11352880
搞笑喜剧,https://www.goodiptv.club/huya/11342423
搞笑恐怖,https://www.goodiptv.club/huya/11601960
喜乐影院,https://www.goodiptv.club/huya/21059580
枪战剧场,https://www.goodiptv.club/huya/21059579
欢笑影院,https://www.goodiptv.club/huya/11352894
武侠影院,https://www.goodiptv.club/huya/11342427
港片影院,https://www.goodiptv.club/huya/11602043
爱情公寓,https://www.goodiptv.club/huya/11336726
玄幻影院,https://www.goodiptv.club/huya/11342414
电影解说,https://www.goodiptv.club/huya/24396428
科幻剧场,https://www.goodiptv.club/huya/21059577
不挤影院,https://www.goodiptv.club/huya/11352897
经典好片,https://www.goodiptv.club/huya/11342427
许氏三杰,https://www.goodiptv.club/huya/11602033
贺岁内地,https://www.goodiptv.club/huya/11601986
贺岁港片,https://www.goodiptv.club/huya/11601971
轮播影院,https://www.goodiptv.club/huya/11602044
经典喜剧,https://www.goodiptv.club/huya/11352894
金庸武侠,https://www.goodiptv.club/huya/11342435
韩剧影院,https://www.goodiptv.club/huya/11352906
香港影院,https://www.goodiptv.club/huya/11602041
高分动作,https://www.goodiptv.club/huya/11352884
动作影院,https://www.goodiptv.club/huya/11602077
魔法世界,https://www.goodiptv.club/huya/21059580
地下交通站,https://www.goodiptv.club/huya/11342433
喜剧专场,https://www.goodiptv.club/huya/11602044
战争科幻,https://www.goodiptv.club/huya/21059574

抖音频道,#genre#
阿布游戏,https://www.goodiptv.club/douyin/741746135596
糖糖游戏,https://www.goodiptv.club/douyin/248746393373
和平精英,https://www.goodiptv.club/douyin/500432165905

鬼吹灯系列,#genre#
鬼吹灯全集,https://www.goodiptv.club/huya/29768105
鬼吹灯之精绝古城,https://www.goodiptv.club/douyu/11279861
鬼吹灯之龙岭迷窟,https://www.goodiptv.club/huya/29465863
鬼吹灯之云南虫谷,https://www.goodiptv.club/huya/11352898
鬼吹灯之昆仑神宫,https://www.goodiptv.club/huya/11601957
鬼吹灯之南海归墟,https://www.goodiptv.club/huya/11352883
鬼吹灯之怒晴湘西,https://www.goodiptv.club/huya/11602075
盗墓笔记之怒海潜沙秦岭神树,https://www.goodiptv.club/huya/11342415
