央视频道,#genre#
福建电视剧,http://php.jdshipin.com:8880/bestv.php?id=fjdsjhd4m/4000000
福建经济,http://php.jdshipin.com:8880/bestv.php?id=fjjjshhd4m/4000000
福建综合,http://php.jdshipin.com:8880/bestv.php?id=fjzhhd4m/4000000

湖北频道,#genre#
湖北经视,http://183.92.4.163:4000/udp/228.0.0.125:6108
湖北综合,http://183.92.4.163:4000/udp/228.0.0.126:6108
湖北垄上,http://183.92.4.163:4000/udp/228.0.0.127:6108
湖北公共,http://183.92.4.163:4000/udp/228.0.0.124:6108
湖北影视,http://183.92.4.163:4000/udp/228.0.0.205:6108
湖北教育,http://183.92.4.163:4000/udp/228.0.0.206:6108
湖北生活,http://183.92.4.163:4000/udp/228.0.0.204:6108

山西频道,#genre#
山西影视,http://live.cooltv.top/tv/cutv.php?id=sxys
山西影视,http://live.cooltv.top/tv/tide.php?id=sxys
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西经济科技,http://live.cooltv.top/tv/tide.php?id=sxjj
山西经济科技,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西经济科技,http://live.cooltv.top/tv/cutv.php?id=sxjj
山西社会法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true

宁夏频道,#genre#
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8

云南频道,#genre#
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
云南都市,http://tvlive.ynradio.com/live/yunnandushi/playlist.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/playlist.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南都市,http://tvlive.ynradio.com/live/yunnangonggong/playlist.m3u8

浙江频道,#genre#
浙江钱江都市 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233005/1/index.m3u8?fmt=ts2hls
浙江经济生活 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233008/1/index.m3u8?fmt=ts2hls
浙江科教影视 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233002/1/index.m3u8?fmt=ts2hls
浙江民生休闲 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232996/1/index.m3u8?fmt=ts2hls
浙江公共新闻 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233052/1/index.m3u8?fmt=ts2hls
浙江少儿 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233011/1/index.m3u8?fmt=ts2hls
湖州TV-1 新闻综合 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235527/396328931.smil/index.m3u8?fmt=ts2hls
湖州TV-2 文化娱乐 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235529/396328931.smil/index.m3u8?fmt=ts2hls
湖州TV-3 公共频道 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235526/396328931.smil/index.m3u8?fmt=ts2hls
金华TV-1 新闻综合 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234612/396328931.smil/index.m3u8?fmt=ts2hls
金华TV-2 教育科技 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234568/396328931.smil/index.m3u8?fmt=ts2hls
金华TV-3 公共频道 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234615/396328931.smil/index.m3u8?fmt=ts2hls
嘉兴TV-1 新闻综合 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235458/396328931.smil/index.m3u8?fmt=ts2hls
嘉兴TV-2 文化影视 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235447/396328931.smil/index.m3u8?fmt=ts2hls
嘉兴TV-3 公共频道 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235460/396328931.smil/index.m3u8?fmt=ts2hls
舟山TV-1 新闻综合 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235449/396328931.smil/index.m3u8?fmt=ts2hls
舟山TV-2 公共频道 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235445/396328931.smil/index.m3u8?fmt=ts2hls
丽水TV-1 新闻综合 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235528/396328931.smil/index.m3u8?fmt=ts2hls
丽水TV-2 丽水公共 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235525/396328931.smil/index.m3u8?fmt=ts2hls
丽水TV-3 文化休闲 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236237/index.m3u8

黑莓频道,#genre#
哒啵赛事,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/wmyx/1.m3u8
黑莓动画,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/donghuawg/1.m3u8
黑莓电影,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/jdianying/1.m3u8

哒啵电竞,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000006000032327/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000032327
黑莓动画,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000004000021734/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000021734
黑莓电影,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/8785669936177902664/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8785669936177902664

哒啵电竞,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000032327/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000032327
哒啵赛事,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000003000000040/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000003000000040
哒啵赛事,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000003000000040/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000003000000040
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000021734/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000021734
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/8785669936177902664/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8785669936177902664

哒啵赛事,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236207/index.m3u8
黑莓动画,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236261/index.m3u8
黑莓电影,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236248/index.m3u8

哒啵电竞,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000006000032327

//百事通黑莓
哒啵电竞,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000006000032327
哒啵电竞,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000066
哒啵赛事,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000003775
哒啵赛事,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000006906
哒啵赛事,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=5320946857686967621
哒啵赛事,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000004
哒啵赛事,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000039
哒啵赛事,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000040
黑莓动画,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000021734
黑莓动画,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=6497762188035533951
黑莓动画,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000002
黑莓电影,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=8785669936177902664
黑莓电影,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000004000019624
黑莓电影,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000001
精彩影视,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000063

求索频道,#genre#
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8

求索纪录,http://[2409:8087:1a01:df::7005]/PLTV/88888888/224/3221225713/index.m3u8
求索科学,http://[2409:8087:1a01:df::7005]/PLTV/88888888/224/3221225728/index.m3u8
求索生活,http://[2409:8087:1a01:df::7005]/PLTV/88888888/224/3221225715/index.m3u8
求索动物,http://[2409:8087:1a01:df::7005]/PLTV/88888888/224/3221225730/index.m3u8

求索记录,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000010
求索生活,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000008
求索科学,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000011
求索动物,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000004000000009


特色频道,#genre#
上视七彩戏剧,http://114.89.205.126:4022/udp/239.45.0.16:5140
上视东方影视,http://114.89.205.126:4022/udp/239.45.3.237:5140
上视东方财经,http://114.89.205.126:4022/udp/239.45.0.17:5140
上视乐游,http://114.89.205.126:4022/udp/239.45.3.135:5140
上视五星体育,http://114.89.205.126:4022/udp/239.45.3.210:5140
上视动漫秀场,http://114.89.205.126:4022/udp/239.45.3.134:5140
上视哈哈炫动,http://114.89.205.126:4022/udp/239.45.1.55:5140
上视国际频道,http://114.89.205.126:4022/udp/239.45.1.127:5140
上视家庭理财,http://114.89.205.126:4022/udp/239.45.0.14:5140
上视新闻综合,http://114.89.205.126:4022/udp/239.45.3.209:5140
上视欢笑剧场4K,http://114.89.205.126:4022/udp/239.45.1.4:5140
上视欢笑剧场4K,http://114.89.205.126:4022/udp/239.45.3.196:5140
上视法治天地,http://114.89.205.126:4022/udp/239.45.1.46:5140
上视游戏风云,http://114.89.205.126:4022/udp/239.45.3.64:5140
上视生活时尚,http://114.89.205.126:4022/udp/239.45.3.132:5140
上视第一财经,http://114.89.205.126:4022/udp/239.45.3.211:5140
上视纪实人文,http://114.89.205.126:4022/udp/239.45.3.212:5140
上视都市剧场,http://114.89.205.126:4022/udp/239.45.3.136:5140
上视金色学堂,http://114.89.205.126:4022/udp/239.45.0.9:5140
中国天气,http://114.89.205.126:4022/udp/239.45.1.47:5140
先锋乒羽,http://114.89.205.126:4022/udp/239.45.3.43:5140
北京纪实科教,http://114.89.205.126:4022/udp/239.45.1.14:5140
卡酷少儿,http://114.89.205.126:4022/udp/239.45.0.8:5140
嘉佳卡通,http://114.89.205.126:4022/udp/239.45.1.48:5140
嘉定TV,http://114.89.205.126:4022/udp/239.45.3.185:5140
大国好物,http://114.89.205.126:4022/udp/239.45.1.57:5140
快乐垂钓,http://114.89.205.126:4022/udp/239.45.3.12:5140
聚鲨环球精选,http://114.89.205.126:4022/udp/239.45.3.123:5140
茶频道,http://114.89.205.126:4022/udp/239.45.3.18:5140
财富天下,http://114.89.205.126:4022/udp/239.45.0.7:5140
金鹰卡通,http://114.89.205.126:4022/udp/239.45.0.38:5140
金鹰卡通,http://114.89.205.126:4022/udp/239.45.3.233:5140
金鹰纪实,http://114.89.205.126:4022/udp/239.45.1.45:5140

Y+ HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229999/1/index.m3u8?fmt=ts2hls
重温经典 HD,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236436/396328931.smil/index.m3u8?fmt=ts2hls
上视七彩戏剧,http://116.226.36.186:8088/udp/239.45.0.16:5140
上视东方影视,http://116.226.36.186:8088/udp/239.45.3.237:5140
上视东方财经,http://116.226.36.186:8088/udp/239.45.0.17:5140
上视乐游,http://116.226.36.186:8088/udp/239.45.3.135:5140
上视五星体育,http://116.226.36.186:8088/udp/239.45.3.210:5140
上视动漫秀场,http://116.226.36.186:8088/udp/239.45.3.134:5140
上视哈哈炫动,http://116.226.36.186:8088/udp/239.45.1.55:5140
上视国际频道,http://116.226.36.186:8088/udp/239.45.1.127:5140
上视家庭理财,http://116.226.36.186:8088/udp/239.45.0.14:5140
上视新闻综合,http://116.226.36.186:8088/udp/239.45.3.209:5140
上视欢笑剧场4K,http://116.226.36.186:8088/udp/239.45.1.4:5140
上视欢笑剧场4K,http://116.226.36.186:8088/udp/239.45.3.196:5140
上视法治天地,http://116.226.36.186:8088/udp/239.45.1.46:5140
上视游戏风云,http://116.226.36.186:8088/udp/239.45.3.64:5140
上视生活时尚,http://116.226.36.186:8088/udp/239.45.3.132:5140
上视第一财经,http://116.226.36.186:8088/udp/239.45.3.211:5140
上视纪实人文,http://116.226.36.186:8088/udp/239.45.3.212:5140
上视都市剧场,http://116.226.36.186:8088/udp/239.45.3.136:5140
上视金色学堂,http://116.226.36.186:8088/udp/239.45.0.9:5140
中国天气,http://116.226.36.186:8088/udp/239.45.1.47:5140
先锋乒羽,http://116.226.36.186:8088/udp/239.45.3.43:5140
北京纪实科教,http://116.226.36.186:8088/udp/239.45.1.14:5140
卡酷少儿,http://116.226.36.186:8088/udp/239.45.0.8:5140
嘉佳卡通,http://116.226.36.186:8088/udp/239.45.1.48:5140
嘉定TV,http://116.226.36.186:8088/udp/239.45.3.185:5140
大国好物,http://116.226.36.186:8088/udp/239.45.1.57:5140
快乐垂钓,http://116.226.36.186:8088/udp/239.45.3.12:5140
聚鲨环球精选,http://116.226.36.186:8088/udp/239.45.3.123:5140
茶频道,http://116.226.36.186:8088/udp/239.45.3.18:5140
财富天下,http://116.226.36.186:8088/udp/239.45.0.7:5140
金鹰卡通,http://116.226.36.186:8088/udp/239.45.0.38:5140
金鹰卡通,http://116.226.36.186:8088/udp/239.45.3.233:5140
金鹰纪实,http://116.226.36.186:8088/udp/239.45.1.45:5140

文物,http://120.210.193.151:8006/120000001002/XMTwenwu/1.m3u8
梨园,http://120.210.193.151:8006/120000001002/XMTliyuan/1.m3u8
武术,http://120.210.193.151:8006/120000001002/XMTwushu/1.m3u8
咪咕全民热练,http://120.210.193.151:8006/120000001001/wlds:8080/ysten-business/live/HD-8000k-1080P-quanminrl/1.m3u8
咪咕精彩足球频道,http://120.210.193.151:8006/120000001002/HD-8000k-1080P-miguaoyun1/1.m3u8
咪咕综合体育,http://120.210.193.151:8006/120000001002/HD-8000k-1080P-miguaoyun2/1.m3u8

西部电影,http://php.jdshipin.com:8880/qly.php?id=6332
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
重温经典,http://php.jdshipin.com:8880/yfy.php?id=cwjd
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv


1905电影-国内,http://php.jdshipin.com:8880/1905.php?id=1905dy
1905电影-国外,http://php.jdshipin.com:8880/1905.php?id=1905dy2

上视七彩戏剧,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031116/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031116
上视东方影视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000010000032212/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000032212
上视东方财经,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000002000000090/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000090
上视乐游,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031112/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031112
上视五星体育,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000010000017540/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000017540
上视动漫秀场,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031113/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031113
上视劲爆体育,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000002000029972/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000002000029972
上视哈哈炫动,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031123/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031123
上视国际频道,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000010000030951/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000030951
上视新闻综合,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031110/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031110
上视欢笑剧场,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000002000009455/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000002000009455
上视法治天地,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000002000000014/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000014
上视游戏风云,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031114/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031114
上视生活时尚,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000002000019634/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000002000019634
上视第一财经,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000010000027146/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000027146
上视纪实人文,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000016545/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000016545
上视都市剧场,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031111/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031111
上视都市频道,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000010000018926/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000018926
上视金色学堂,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000002000000061/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000061
上视魅力足球,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031207/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031207
中华美食,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000005000266015/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266015
中国天气,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000005000031974/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000005000031974
北京卡酷少儿,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/7851974109718180595/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=7851974109718180595
北京纪实科教,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031204/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031204
华数4K,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000004000000014/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000004000000014
广东嘉佳卡通,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000002000025964/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000025964
探索纪录,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000004000000007/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000004000000007
新海南,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000003000000011/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000003000000011
欢笑剧场4K,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000007000010001/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000007000010001
欧美影院,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000004000000005/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000004000000005
江苏优漫卡通,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000002000010063/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000010063
湖南快乐垂钓,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031206/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031206
湖南茶频道,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031209/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031209
精品剧场,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000004000000002/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000004000000002
纯享4K,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000004000011651/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000011651
金鹰卡通,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5201381050640253101/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=5201381050640253101
金鹰纪实,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031203/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031203
风尚音乐,http://[2409:8087:5e00:24::1e]:6060/000000001000/2000000004000000004/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000004000000004

//百事通特色
北京卡酷少儿,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=7851974109718180595
北京纪实科教,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000028380
北京纪实科教,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000003000000026
北京纪实科教,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000005000265020
北京纪实科教,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000065
北京纪实科教,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000001910
北京纪实科教,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031204
湖南快乐垂钓,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000067
湖南快乐垂钓,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031206
湖南茶频道,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000070
湖南茶频道,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031209
湖南金鹰纪实,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031203
上视七彩戏剧,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000010
上视七彩戏剧,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031116
上视东方影视,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000032212
上视东方财经,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000007000010003
上视东方财经,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000090
上视乐游,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000059
上视乐游,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000006000040025
上视乐游,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000092
上视乐游,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031112
上视五星体育,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000017540
上视动漫秀场,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000009
上视动漫秀场,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000023636
上视动漫秀场,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031113
上视劲爆体育,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000008
上视劲爆体育,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000029972
上视哈哈炫动,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000005000031641
上视哈哈炫动,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031123
上视国际频道,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000030951
上视新闻综合,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000005
上视新闻综合,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031110
上视欢笑剧场,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000016
上视欢笑剧场,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000009455
上视法治天地,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=9001547084732463424
上视法治天地,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000014
上视游戏风云,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000011
上视游戏风云,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000027005
上视游戏风云,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031114
上视生活时尚,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000019634
上视第一财经,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000027146
上视纪实人文,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000010606
上视纪实人文,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000001000021713
上视纪实人文,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000005000265021
上视纪实人文,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000004000010282
上视纪实人文,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000001000016545
上视超级体育,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000001000004876
上视都市剧场,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000015
上视都市剧场,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000004412
上视都市剧场,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031111
上视都市频道,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000018926
上视金色学堂,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000026105
上视金色学堂,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000061
上视魅力足球,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000068
上视魅力足球,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031207

//百事通高清
上视东方影视,http://php.jdshipin.com:8880/itv6.php?cid=hnbblive&id=2000000002000000013
上视五星体育,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=4612233678249154892
